Labels,Latitude,Longitude,Capacity
ParkingVelo8055,48.8805779,2.3623441,4
ParkingVelo8056,48.8802372,2.3623523,10
ParkingVelo8057,48.8238263,2.3318103,10
ParkingVelo8058,48.8642786,2.3922249,24
ParkingVelo8059,48.8639812,2.3910376,12
ParkingVelo8060,48.8462981,2.3686447,8
ParkingVelo8061,48.8615815,2.37715,14
ParkingVelo8062,48.8612296,2.3776403,10
ParkingVelo8063,48.8472044,2.4034165,32
ParkingVelo8064,48.8474647,2.4022943,10
ParkingVelo8065,48.8475797,2.4010478,14
ParkingVelo8066,48.8476761,2.3996009,12
ParkingVelo8067,48.8476072,2.4003333,22
ParkingVelo8068,48.8475907,2.4009163,14
ParkingVelo8069,48.8474546,2.4024257,16
ParkingVelo8070,48.8475042,2.4018375,14
ParkingVelo8072,48.8486439,2.3048764,2
ParkingVelo8076,48.8511028,2.3094834,10
ParkingVelo8077,48.8525389,2.3084053,20
ParkingVelo8078,48.8523038,2.2990068,10
ParkingVelo8081,48.8510726,2.309539,6
ParkingVelo8082,48.8591683,2.2976961,22
ParkingVelo8083,48.8528731,2.308706,24
ParkingVelo8085,48.850978,2.3071374,10
ParkingVelo8087,48.8514061,2.3068094,10
ParkingVelo8090,48.8513072,2.3069324,10
ParkingVelo8095,48.8598368,2.296808,10
ParkingVelo8096,48.8515397,2.3067517,8
ParkingVelo8097,48.8599691,2.2965958,6
ParkingVelo8102,48.8532382,2.3094276,10
ParkingVelo8104,48.8498676,2.3080401,10
ParkingVelo8105,48.8598318,2.296611,14
ParkingVelo8108,48.8519872,2.3075862,10
ParkingVelo8109,48.8496052,2.3082289,10
ParkingVelo8110,48.8510423,2.3095924,6
ParkingVelo8114,48.8470195,2.3737722,12
ParkingVelo8119,48.8441318,2.3376028,12
ParkingVelo8120,48.8441362,2.3375307,12
ParkingVelo8121,48.8881993,2.3257117,10
ParkingVelo8123,48.8948235,2.3280672,12
ParkingVelo8124,48.8935419,2.327493,10
ParkingVelo8125,48.8985265,2.3233412,8
ParkingVelo8126,48.8984367,2.3253284,8
ParkingVelo8127,48.8983827,2.325268,8
ParkingVelo8128,48.8961555,2.3284002,10
ParkingVelo8129,48.8977002,2.3258453,8
ParkingVelo8130,48.8953183,2.3156718,8
ParkingVelo8131,48.8921506,2.3095522,6
ParkingVelo8132,48.8890988,2.3260078,10
ParkingVelo8133,48.895693,2.3284357,8
ParkingVelo8134,48.892613,2.3097687,20
ParkingVelo8135,48.8963499,2.3285948,36
ParkingVelo8136,48.8894982,2.3265288,8
ParkingVelo8137,48.8973996,2.3289766,8
ParkingVelo8138,48.8900325,2.3265153,8
ParkingVelo8139,48.8966978,2.3193529,8
ParkingVelo8140,48.8904979,2.3264706,10
ParkingVelo8141,48.8943403,2.3277575,10
ParkingVelo8142,48.8911026,2.3266685,10
ParkingVelo8143,48.8951368,2.3280233,6
ParkingVelo8144,48.8931749,2.3275165,14
ParkingVelo8145,48.8947916,2.3279144,10
ParkingVelo8146,48.8974202,2.3288404,10
ParkingVelo8147,48.8967476,2.3287809,10
ParkingVelo8148,48.896921,2.3208321,20
ParkingVelo8149,48.8952651,2.3155201,8
ParkingVelo8150,48.8909256,2.3267738,20
ParkingVelo8151,48.8952209,2.3153941,14
ParkingVelo8152,48.8987819,2.3295052,6
ParkingVelo8153,48.8966898,2.3285808,10
ParkingVelo8154,48.8881181,2.3258844,10
ParkingVelo8155,48.8897894,2.3264373,10
ParkingVelo8156,48.8969385,2.3286598,8
ParkingVelo8157,48.8895837,2.3261718,6
ParkingVelo8158,48.8887439,2.3260605,10
ParkingVelo8160,48.8990013,2.3298739,6
ParkingVelo8161,48.8970979,2.3204371,8
ParkingVelo8162,48.8977506,2.3281256,8
ParkingVelo8163,48.8971886,2.3206784,8
ParkingVelo8164,48.897751,2.3279147,8
ParkingVelo8165,48.8895506,2.3261504,10
ParkingVelo8166,48.8972698,2.320898,8
ParkingVelo8167,48.8976586,2.3238157,8
ParkingVelo8168,48.8966034,2.3199364,10
ParkingVelo8169,48.8940872,2.3132847,16
ParkingVelo8170,48.8861765,2.3262906,10
ParkingVelo8171,48.8862267,2.326269,10
ParkingVelo8172,48.8863518,2.3262005,20
ParkingVelo8173,48.8865082,2.326062,10
ParkingVelo8174,48.8866967,2.3260488,8
ParkingVelo8175,48.8868178,2.3259902,8
ParkingVelo8176,48.8870234,2.3258947,18
ParkingVelo8177,48.8870943,2.3258662,8
ParkingVelo8178,48.8754085,2.3589022,74
ParkingVelo8179,48.8771601,2.3488204,10
ParkingVelo8180,48.8837336,2.328912,36
ParkingVelo8181,48.8399022,2.299769,12
ParkingVelo8182,48.8398905,2.2999818,8
ParkingVelo8183,48.8626963,2.387494,22
ParkingVelo8184,48.8779835,2.401296,16
ParkingVelo8185,48.8606848,2.4109275,10
ParkingVelo8186,48.8577198,2.4039537,10
ParkingVelo8187,48.8410267,2.398821,10
ParkingVelo8189,48.8441757,2.3365222,10
ParkingVelo8190,48.8465306,2.2831999,10
ParkingVelo8191,48.8464594,2.2833966,8
ParkingVelo8192,48.8463554,2.282885,6
ParkingVelo8193,48.8737111,2.33628,26
ParkingVelo8194,48.8480212,2.3973044,6
ParkingVelo8195,48.8429077,2.3262102,30
ParkingVelo8196,48.837056,2.3654423,10
ParkingVelo8197,48.8365556,2.3654608,10
ParkingVelo8198,48.8415831,2.3251832,8
ParkingVelo8201,48.8753766,2.3578034,22
ParkingVelo8202,48.8776506,2.3521375,24
ParkingVelo8203,48.8774619,2.3534593,16
ParkingVelo8204,48.8773212,2.3547143,30
ParkingVelo8205,48.8762207,2.3617987,2
ParkingVelo8206,48.8762445,2.3618774,2
ParkingVelo8207,48.8762699,2.3619436,4
ParkingVelo8208,48.8763201,2.3620988,2
ParkingVelo8209,48.8763302,2.362131,2
ParkingVelo8210,48.8743825,2.3572359,6
ParkingVelo8211,48.8743369,2.3572101,10
ParkingVelo8212,48.8742077,2.3571387,10
ParkingVelo8213,48.874012,2.3567905,8
ParkingVelo8214,48.8736422,2.3565563,6
ParkingVelo8215,48.87354,2.3564964,6
ParkingVelo8216,48.873622,2.3565478,4
ParkingVelo8217,48.876161,2.3714418,16
ParkingVelo8218,48.8890841,2.3946096,20
ParkingVelo8219,48.8891025,2.3946907,8
ParkingVelo8220,48.8716299,2.3554313,8
ParkingVelo8221,48.8716101,2.3554205,4
ParkingVelo8222,48.8714805,2.3553476,18
ParkingVelo8223,48.8711681,2.3551827,8
ParkingVelo8224,48.870721,2.3546652,8
ParkingVelo8225,48.8700364,2.3545154,4
ParkingVelo8226,48.8719295,2.3580322,20
ParkingVelo8227,48.871976,2.3579236,10
ParkingVelo8229,48.8706727,2.3591518,18
ParkingVelo8230,48.8703111,2.3598179,10
ParkingVelo8231,48.8814229,2.3441694,10
ParkingVelo8232,48.8809984,2.3425495,12
ParkingVelo8233,48.8810622,2.342336,18
ParkingVelo8234,48.8803173,2.3437854,10
ParkingVelo8235,48.8801665,2.3435874,18
ParkingVelo8236,48.8798264,2.3452268,12
ParkingVelo8237,48.8796352,2.3461266,10
ParkingVelo8238,48.8795388,2.3474192,14
ParkingVelo8239,48.8794596,2.3482935,8
ParkingVelo8240,48.8802267,2.3427336,18
ParkingVelo8241,48.880312,2.3414224,10
ParkingVelo8242,48.8804566,2.3402109,6
ParkingVelo8243,48.8806853,2.3389961,10
ParkingVelo8244,48.881657,2.3348836,18
ParkingVelo8245,48.8818348,2.3344183,8
ParkingVelo8246,48.8820248,2.3345365,10
ParkingVelo8247,48.8824127,2.3345275,20
ParkingVelo8248,48.8828164,2.3347343,20
ParkingVelo8249,48.8819142,2.3338704,6
ParkingVelo8250,48.8819851,2.333814,10
ParkingVelo8251,48.8824259,2.3330809,8
ParkingVelo8252,48.8828135,2.3299911,10
ParkingVelo8253,48.8817398,2.3307889,14
ParkingVelo8254,48.8819364,2.3299641,14
ParkingVelo8255,48.8805933,2.3306056,16
ParkingVelo8256,48.8821756,2.3330471,12
ParkingVelo8257,48.8827311,2.3332227,10
ParkingVelo8258,48.8823542,2.333524,30
ParkingVelo8259,48.8820716,2.3367985,22
ParkingVelo8260,48.8820056,2.3352247,24
ParkingVelo8261,48.8549027,2.3749762,14
ParkingVelo8262,48.8823162,2.3259323,10
ParkingVelo8266,48.8368478,2.3834632,20
ParkingVelo8269,48.8792965,2.3376249,10
ParkingVelo8270,48.8796711,2.338878,10
ParkingVelo8271,48.8815815,2.3396778,14
ParkingVelo8272,48.8816381,2.3373123,10
ParkingVelo8273,48.8793453,2.334667,10
ParkingVelo8274,48.8801346,2.3352823,10
ParkingVelo8275,48.880778,2.3377457,20
ParkingVelo8276,48.8777785,2.3328883,16
ParkingVelo8277,48.8784813,2.3349812,10
ParkingVelo8278,48.8781456,2.3356834,10
ParkingVelo8279,48.8768865,2.3331867,10
ParkingVelo8280,48.8768106,2.3371565,10
ParkingVelo8281,48.876919,2.3345068,10
ParkingVelo8282,48.8766293,2.3396841,8
ParkingVelo8283,48.8765659,2.3404156,10
ParkingVelo8284,48.8773201,2.342134,6
ParkingVelo8285,48.8785747,2.3411849,10
ParkingVelo8286,48.8787719,2.341402,18
ParkingVelo8287,48.8796635,2.3414343,16
ParkingVelo8288,48.8801202,2.3463768,10
ParkingVelo8289,48.8819063,2.3450819,10
ParkingVelo8290,48.8805025,2.3496578,8
ParkingVelo8291,48.8824388,2.3487475,10
ParkingVelo8292,48.8823969,2.3482685,16
ParkingVelo8293,48.8455864,2.2824576,10
ParkingVelo8294,48.8455479,2.2825132,10
ParkingVelo8295,48.8462355,2.280586,10
ParkingVelo8296,48.886356,2.380281,14
ParkingVelo8299,48.8282359,2.3676267,8
ParkingVelo8302,48.8283144,2.3674842,18
ParkingVelo8304,48.8355975,2.3616297,8
ParkingVelo8307,48.8367813,2.356471,28
ParkingVelo8308,48.8485016,2.3159002,20
ParkingVelo8311,48.8356506,2.361522,8
ParkingVelo8312,48.8481413,2.3160939,12
ParkingVelo8313,48.8522975,2.3623643,24
ParkingVelo8315,48.8322653,2.3677621,8
ParkingVelo8323,48.8709057,2.3534643,20
ParkingVelo8324,48.8716171,2.3534901,8
ParkingVelo8325,48.871571,2.3536574,10
ParkingVelo8326,48.8717019,2.3537335,24
ParkingVelo8327,48.8718434,2.3538172,10
ParkingVelo8328,48.8721587,2.3540124,24
ParkingVelo8329,48.8730157,2.3545025,10
ParkingVelo8330,48.8737888,2.3550678,10
ParkingVelo8331,48.8591324,2.3538153,20
ParkingVelo8332,48.8308595,2.3460947,16
ParkingVelo8334,48.8316418,2.3410577,22
ParkingVelo8335,48.8764161,2.3678875,62
ParkingVelo8336,48.8763249,2.3679904,34
ParkingVelo8337,48.8372606,2.2967787,10
ParkingVelo8338,48.8596329,2.4075468,8
ParkingVelo8339,48.8761571,2.3708806,16
ParkingVelo8340,48.8605897,2.3550452,32
ParkingVelo8341,48.8331395,2.3358089,10
ParkingVelo8342,48.8598518,2.3608467,14
ParkingVelo8343,48.840947,2.3690681,10
ParkingVelo8345,48.8732566,2.3340975,18
ParkingVelo8346,48.8724867,2.3960236,10
ParkingVelo8347,48.8728051,2.3961563,12
ParkingVelo8348,48.873322,2.3959753,6
ParkingVelo8349,48.8734349,2.3959404,12
ParkingVelo8350,48.8726386,2.3990253,10
ParkingVelo8351,48.8464614,2.2589802,20
ParkingVelo8352,48.8550879,2.3631735,16
ParkingVelo8353,48.8337038,2.3255804,8
ParkingVelo8354,48.8337979,2.3253365,8
ParkingVelo8356,48.8610296,2.360446,24
ParkingVelo8358,48.8463947,2.3444351,16
ParkingVelo8359,48.8433818,2.3892286,26
ParkingVelo8364,48.8412395,2.3496533,14
ParkingVelo8365,48.862972,2.3626336,12
ParkingVelo8366,48.8340135,2.4204357,12
ParkingVelo8368,48.8750794,2.3315318,10
ParkingVelo8369,48.8511171,2.3761257,14
ParkingVelo8370,48.8614314,2.38021,10
ParkingVelo8372,48.8707326,2.3243694,6
ParkingVelo8373,48.8561853,2.3583457,6
ParkingVelo8375,48.8273618,2.3808393,14
ParkingVelo8376,48.831752,2.3727564,10
ParkingVelo8377,48.8799446,2.3319884,26
ParkingVelo8378,48.8798835,2.3322624,8
ParkingVelo8379,48.8317219,2.3728502,10
ParkingVelo8380,48.8536994,2.3927029,20
ParkingVelo8381,48.8369423,2.3901856,10
ParkingVelo8382,48.8353937,2.3917432,6
ParkingVelo8384,48.8358695,2.3912596,6
ParkingVelo8386,48.8686056,2.3683488,18
ParkingVelo8387,48.8821076,2.351377,48
ParkingVelo8388,48.8820557,2.3513083,8
ParkingVelo8389,48.8820398,2.3514721,16
ParkingVelo8390,48.882303,2.3510859,8
ParkingVelo8391,48.8827988,2.3511244,16
ParkingVelo8394,48.8773196,2.3659092,18
ParkingVelo8395,48.876933,2.3665861,14
ParkingVelo8396,48.8769024,2.3666676,20
ParkingVelo8397,48.8776454,2.3653662,10
ParkingVelo8398,48.8376546,2.30971,12
ParkingVelo8399,48.8376767,2.3107782,8
ParkingVelo8400,48.901155,2.377308,10
ParkingVelo8401,48.9016391,2.3764969,10
ParkingVelo8402,48.9016857,2.3762412,10
ParkingVelo8404,48.8459409,2.3198979,14
ParkingVelo8405,48.8762372,2.4024675,16
ParkingVelo8406,48.8771921,2.4019711,10
ParkingVelo8407,48.8803187,2.3429367,12
ParkingVelo8408,48.8803203,2.3428527,12
ParkingVelo8409,48.8628007,2.3624378,8
ParkingVelo8410,48.8605559,2.3599018,20
ParkingVelo8411,48.8753086,2.3990536,12
ParkingVelo8412,48.8277743,2.3283592,8
ParkingVelo8413,48.827773,2.3284371,8
ParkingVelo8414,48.8626908,2.3785708,10
ParkingVelo8415,48.8994003,2.3762885,2
ParkingVelo8416,48.8992572,2.3762951,2
ParkingVelo8417,48.8991139,2.3763018,2
ParkingVelo8419,48.8435056,2.2965337,10
ParkingVelo8420,48.8435122,2.2964354,10
ParkingVelo8421,48.8436462,2.2960092,10
ParkingVelo8422,48.8456331,2.2902193,4
ParkingVelo8423,48.8456268,2.2902374,4
ParkingVelo8424,48.8455953,2.2903157,4
ParkingVelo8425,48.8455896,2.290331,4
ParkingVelo8426,48.8455529,2.2904289,4
ParkingVelo8427,48.8455465,2.2904472,4
ParkingVelo8428,48.845512,2.2905354,4
ParkingVelo8429,48.8455067,2.2905502,4
ParkingVelo8430,48.8454491,2.2907022,4
ParkingVelo8431,48.8454434,2.2907192,4
ParkingVelo8432,48.8620497,2.3771768,10
ParkingVelo8433,48.8421197,2.3443868,8
ParkingVelo8434,48.844062,2.3437556,4
ParkingVelo8437,48.8805478,2.3795237,10
ParkingVelo8438,48.8804682,2.3794828,8
ParkingVelo8439,48.89716,2.3567832,5
ParkingVelo8440,48.8972098,2.3567797,4
ParkingVelo8441,48.8972459,2.3567614,4
ParkingVelo8444,48.8681917,2.3721966,4
ParkingVelo8445,48.8681189,2.3722298,8
ParkingVelo8446,48.8682402,2.3717765,8
ParkingVelo8447,48.8683071,2.3713071,4
ParkingVelo8448,48.86833,2.3711539,10
ParkingVelo8449,48.868344,2.3710403,4
ParkingVelo8450,48.8683577,2.3709517,4
ParkingVelo8451,48.8683854,2.3707232,4
ParkingVelo8452,48.8684006,2.3705849,4
ParkingVelo8453,48.8684143,2.3704734,4
ParkingVelo8454,48.8684263,2.3703815,4
ParkingVelo8455,48.8684406,2.3702648,4
ParkingVelo8456,48.8684252,2.3699657,10
ParkingVelo8457,48.8684812,2.3699525,10
ParkingVelo8458,48.8684962,2.3698254,8
ParkingVelo8459,48.8685092,2.3697256,4
ParkingVelo8460,48.8685215,2.3696256,4
ParkingVelo8461,48.8685296,2.3695609,2
ParkingVelo8462,48.8684602,2.3696703,18
ParkingVelo8463,48.8685727,2.3692269,4
ParkingVelo8464,48.868589,2.3690796,4
ParkingVelo8465,48.8685962,2.3684787,4
ParkingVelo8466,48.8685246,2.3682446,10
ParkingVelo8467,48.8678888,2.3700882,4
ParkingVelo8468,48.867835,2.3701225,4
ParkingVelo8469,48.8677338,2.3701853,4
ParkingVelo8470,48.867682,2.370222,4
ParkingVelo8471,48.867608,2.3702681,4
ParkingVelo8472,48.8674756,2.3703581,4
ParkingVelo8473,48.8674359,2.3703836,4
ParkingVelo8474,48.867381,2.3704185,4
ParkingVelo8475,48.867309,2.3704694,4
ParkingVelo8476,48.867244,2.3705055,4
ParkingVelo8477,48.8671528,2.3705706,4
ParkingVelo8478,48.8670224,2.3706488,4
ParkingVelo8479,48.8669835,2.3706795,4
ParkingVelo8480,48.866772,2.3708139,4
ParkingVelo8481,48.866677,2.3708743,4
ParkingVelo8482,48.8665688,2.3709453,4
ParkingVelo8483,48.8664703,2.3710104,4
ParkingVelo8484,48.8521012,2.3020756,42
ParkingVelo8486,48.8835927,2.3768839,8
ParkingVelo8487,48.8841144,2.3760331,8
ParkingVelo8488,48.8837814,2.3766276,12
ParkingVelo8489,48.8813915,2.3593893,12
ParkingVelo8490,48.8813019,2.3593405,8
ParkingVelo8491,48.8712156,2.3545527,30
ParkingVelo8492,48.8713538,2.3540254,14
ParkingVelo8493,48.8713864,2.3538893,14
ParkingVelo8494,48.8329419,2.404315,14
ParkingVelo8495,48.8389244,2.3889693,10
ParkingVelo8497,48.839489,2.3009436,3
ParkingVelo8498,48.8396401,2.3013958,22
ParkingVelo8500,48.8453305,2.3989176,20
ParkingVelo8501,48.8452231,2.4002234,12
ParkingVelo8504,48.8761615,2.3715718,16
ParkingVelo8506,48.8409912,2.3679743,12
ParkingVelo8508,48.8735335,2.3651546,6
ParkingVelo8509,48.8412298,2.3678595,12
ParkingVelo8510,48.8726461,2.3433189,10
ParkingVelo8511,48.886448,2.347876,12
ParkingVelo8512,48.8453008,2.2908927,8
ParkingVelo8513,48.8454392,2.289783,2
ParkingVelo8514,48.8454123,2.2897549,16
ParkingVelo8515,48.8453803,2.2897264,2
ParkingVelo8516,48.8451929,2.2895702,22
ParkingVelo8517,48.8452783,2.2896414,2
ParkingVelo8519,48.8402294,2.3034172,12
ParkingVelo8520,48.8781216,2.2955485,10
ParkingVelo8521,48.8325173,2.3685609,10
ParkingVelo8522,48.8327525,2.3667148,12
ParkingVelo8525,48.8322387,2.3387328,14
ParkingVelo8526,48.8760625,2.3598984,20
ParkingVelo8527,48.8601384,2.3738951,16
ParkingVelo8528,48.8397898,2.3018433,14
ParkingVelo8529,48.8884232,2.3810436,10
ParkingVelo8530,48.8882727,2.3813458,10
ParkingVelo8531,48.8401566,2.3276885,10
ParkingVelo8532,48.8302935,2.3921875,118
ParkingVelo8533,48.8714616,2.4090669,10
ParkingVelo8534,48.8714259,2.4105207,10
ParkingVelo8536,48.8732784,2.3910842,12
ParkingVelo8538,48.8761845,2.3483445,6
ParkingVelo8539,48.8763801,2.3484598,20
ParkingVelo8540,48.8721126,2.3986999,6
ParkingVelo8541,48.8719903,2.3985679,14
ParkingVelo8542,48.8723778,2.3980899,16
ParkingVelo8543,48.8729774,2.3992685,14
ParkingVelo8544,48.8727132,2.3993128,10
ParkingVelo8545,48.8734085,2.4017447,12
ParkingVelo8546,48.8740242,2.4034257,18
ParkingVelo8547,48.8525142,2.3422273,12
ParkingVelo8548,48.8640463,2.3470724,6
ParkingVelo8549,48.8332145,2.3367971,24
ParkingVelo8554,48.8542509,2.3733849,14
ParkingVelo8555,48.8542757,2.3734649,6
ParkingVelo8557,48.8981603,2.3443984,7
ParkingVelo8558,48.8981233,2.3440291,8
ParkingVelo8559,48.8982657,2.3439699,4
ParkingVelo8560,48.8987584,2.3443601,9
ParkingVelo8561,48.8993775,2.3443962,8
ParkingVelo8562,48.8996983,2.3443002,4
ParkingVelo8563,48.9000349,2.3443034,3
ParkingVelo8564,48.9004821,2.3443046,7
ParkingVelo8565,48.9004907,2.3439487,6
ParkingVelo8566,48.9000451,2.3439506,4
ParkingVelo8567,48.8997741,2.3439628,5
ParkingVelo8568,48.8997071,2.3439622,5
ParkingVelo8569,48.8991457,2.3440467,9
ParkingVelo8570,48.8990279,2.3439679,4
ParkingVelo8573,48.8496842,2.3870584,8
ParkingVelo8574,48.8489747,2.3922208,30
ParkingVelo8575,48.8427781,2.3982325,24
ParkingVelo8576,48.8409707,2.3942172,10
ParkingVelo8577,48.8394435,2.3975561,14
ParkingVelo8578,48.8454162,2.4041011,10
ParkingVelo8579,48.8379471,2.4097847,10
ParkingVelo8580,48.8380214,2.4099283,6
ParkingVelo8581,48.8376496,2.4099091,10
ParkingVelo8582,48.8368421,2.4092645,24
ParkingVelo8583,48.8362834,2.4092456,24
ParkingVelo8584,48.8349188,2.4076163,40
ParkingVelo8585,48.8458907,2.3709526,10
ParkingVelo8586,48.834738,2.4058149,14
ParkingVelo8587,48.8346884,2.4057262,6
ParkingVelo8588,48.8341584,2.4049325,16
ParkingVelo8589,48.8341084,2.4048109,10
ParkingVelo8590,48.8403271,2.3737465,10
ParkingVelo8591,48.8402191,2.3738753,10
ParkingVelo8592,48.8547059,2.3728575,12
ParkingVelo8593,48.8546898,2.3727893,10
ParkingVelo8594,48.8498981,2.3430191,12
ParkingVelo8595,48.854505,2.3712603,12
ParkingVelo8596,48.8526622,2.3696037,22
ParkingVelo8597,48.8528752,2.3697079,20
ParkingVelo8598,48.8529706,2.3697438,24
ParkingVelo8599,48.8527796,2.3696602,20
ParkingVelo8600,48.8333803,2.334756,26
ParkingVelo8601,48.8741127,2.3479456,10
ParkingVelo8602,48.8738495,2.3683717,8
ParkingVelo8604,48.8507006,2.2955066,10
ParkingVelo8605,48.8505482,2.295522,8
ParkingVelo8606,48.8505415,2.2956028,10
ParkingVelo8607,48.8431345,2.3007856,10
ParkingVelo8608,48.8432597,2.3007409,10
ParkingVelo8609,48.8431799,2.3006,10
ParkingVelo8610,48.8345622,2.3598844,14
ParkingVelo8612,48.863938,2.3651241,14
ParkingVelo8613,48.8637251,2.3648144,20
ParkingVelo8614,48.8631617,2.3640961,18
ParkingVelo8615,48.863099,2.3640776,30
ParkingVelo8616,48.8623713,2.3631714,10
ParkingVelo8617,48.8621312,2.3628815,8
ParkingVelo8618,48.8617543,2.362436,24
ParkingVelo8619,48.8615639,2.3622569,10
ParkingVelo8620,48.8608803,2.3614428,10
ParkingVelo8621,48.8611235,2.3616667,30
ParkingVelo8622,48.865866,2.3535318,12
ParkingVelo8623,48.8479421,2.3975586,6
ParkingVelo8624,48.8571546,2.3575672,6
ParkingVelo8625,48.8571819,2.357634,6
ParkingVelo8626,48.8571763,2.3574982,4
ParkingVelo8627,48.8572207,2.3575444,4
ParkingVelo8628,48.8571663,2.3572112,20
ParkingVelo8629,48.8914774,2.3172439,12
ParkingVelo8630,48.8478024,2.399347,10
ParkingVelo8631,48.8445284,2.2938906,10
ParkingVelo8632,48.845546,2.2948097,10
ParkingVelo8633,48.8201726,2.3237098,38
ParkingVelo8634,48.8631106,2.352744,10
ParkingVelo8635,48.8796851,2.3403415,18
ParkingVelo8636,48.8574694,2.403734,12
ParkingVelo8637,48.8853932,2.3162737,8
ParkingVelo8638,48.8848023,2.3154061,6
ParkingVelo8639,48.8852265,2.3161447,8
ParkingVelo8640,48.8853924,2.3161601,8
ParkingVelo8641,48.8387987,2.3220799,8
ParkingVelo8642,48.87547,2.3158206,10
ParkingVelo8643,48.8777461,2.3146929,8
ParkingVelo8644,48.8776756,2.3147163,8
ParkingVelo8645,48.8789373,2.3134839,8
ParkingVelo8646,48.8778158,2.3148544,8
ParkingVelo8647,48.8778095,2.3147611,8
ParkingVelo8648,48.8954061,2.322683,2
ParkingVelo8649,48.8954749,2.322734,2
ParkingVelo8650,48.8955983,2.3388071,10
ParkingVelo8651,48.8676671,2.3604566,10
ParkingVelo8652,48.8778596,2.3468249,10
ParkingVelo8653,48.8731804,2.317788,26
ParkingVelo8654,48.8732417,2.3177612,16
ParkingVelo8656,48.8522657,2.381803,10
ParkingVelo8657,48.8518364,2.381731,18
ParkingVelo8658,48.8657302,2.3606644,5
ParkingVelo8659,48.8479315,2.3982241,26
ParkingVelo8660,48.8333898,2.3317965,24
ParkingVelo8661,48.8332223,2.3694966,8
ParkingVelo8662,48.8680754,2.3124765,14
ParkingVelo8663,48.8677204,2.313603,18
ParkingVelo8664,48.868405,2.3124311,10
ParkingVelo8665,48.86741,2.3146128,18
ParkingVelo8667,48.839344,2.3005545,4
ParkingVelo8668,48.8390865,2.390053,20
ParkingVelo8669,48.8389257,2.2977348,10
ParkingVelo8670,48.8393359,2.2982684,10
ParkingVelo8671,48.8890839,2.3934389,28
ParkingVelo8672,48.8501466,2.3451821,12
ParkingVelo8674,48.8727664,2.4104525,12
ParkingVelo8675,48.8393431,2.2959476,10
ParkingVelo8676,48.8393142,2.2960047,18
ParkingVelo8678,48.8595186,2.3463795,10
ParkingVelo8679,48.8449424,2.3829679,26
ParkingVelo8680,48.8725818,2.2920177,8
ParkingVelo8681,48.8765881,2.3158724,8
ParkingVelo8682,48.8766848,2.3154313,8
ParkingVelo8683,48.8767216,2.3157217,12
ParkingVelo8684,48.8765302,2.315871,8
